PlayerIdKey,MLBAMIDKey,NameKey,Display_Name,Display_Team,Display_POS,Player_Type,Preseason_POS,ROS_POS,Preseason_PA,ROS_PA,Preseason_IP,ROS_IP,Preseason_Value,ROS_Value,Projection_Change,Clipped_Projection_Change,YTD_Value,YTD_ROS_Gap,Banked_Value_Signal,Skill_Score,Skill_Adjustment,Sample_Confidence,Confidence_Label,Role_Change,Stock_Label,MLB_Stock_Change,YTD_PA,YTD_G,YTD_IP,YTD_GS,YTD_SV,YTD_wRC+,YTD_xwOBA,YTD_xERA,YTD_FIP,YTD_xFIP,SC_xwOBA,SC_xwOBA_Allowed,SC_Whiff%
24679,680977,brendan donovan,Brendan Donovan ,SEA,2B/3B/SS/OF,hitter,2B/SS/OF,2B/3B/SS/OF,560.000,403.000,,,3.660,1.696,-1.964,-1.964,8.962,7.266,0.529,0.362,-0.334,0.607,Medium,STABLE,Stable,-1.769,91.000,,,,,138.381,0.332,,,,0.332,,21.200
12317,607067,colin rea,Colin Rea ,CHC,SP,pitcher,SP,SP,,,87.000,102.000,-4.698,-5.307,-0.609,-0.609,-39.901,-34.593,0.000,0.206,-1.175,1.000,High,STABLE_SP,Stable,-1.784,,9.000,42.100,6.000,1.000,,,5.340,4.240,3.792,,0.361,21.800
27883,695336,thomas saggese,Thomas Saggese ,STL,2B/3B/SS/OF,hitter,2B/3B/SS,2B/3B/SS/OF,189.000,135.000,,,-1.397,-2.547,-1.150,-1.150,-13.697,-11.150,0.000,0.128,-0.645,0.433,Medium,STABLE,Stable,-1.795,65.000,,,,,9.419,0.243,,,,0.243,,33.600
27889,669372,j t ginn,J.T. Ginn ,ATH,SP,pitcher,SP,SP,,,83.000,88.000,1.177,-0.287,-1.464,-1.464,1.349,1.635,0.196,0.367,-0.533,1.000,High,STABLE_SP,Stable,-1.801,,10.000,43.100,7.000,0.000,,,3.841,4.214,4.011,,0.312,23.200
16725,624431,jose trevino,Jose Trevino ,CIN,C,hitter,C,C,282.000,202.000,,,-5.379,-7.191,-1.812,-1.812,-8.611,-1.420,0.000,0.500,0.000,0.000,Low,STABLE,Stable,-1.812,,,,,,,,,,,,,
21693,665804,miguel amaya,Miguel Amaya ,CHC,C/DH,hitter,C,C/DH,291.000,190.000,,,-1.421,-3.032,-1.611,-1.611,1.056,4.088,0.232,0.270,-0.436,0.473,Medium,STABLE,Stable,-1.815,71.000,,,,,117.583,0.311,,,,0.311,,29.200
27555,669003,garrett mitchell,Garrett Mitchell ,MIL,OF,hitter,OF,OF,378.000,358.000,,,3.191,1.884,-1.307,-1.307,-3.007,-4.891,0.000,0.343,-0.575,0.913,High,STABLE,Stable,-1.881,137.000,,,,,89.705,0.318,,,,0.318,,38.400
13613,606466,ketel marte,Ketel Marte ,ARI,2B/DH,hitter,2B/DH,2B/DH,637.000,456.000,,,25.015,23.574,-1.441,-1.441,-3.711,-27.285,0.000,0.388,-0.448,1.000,High,STABLE,Stable,-1.889,170.000,,,,,77.715,0.345,,,,0.345,,23.000
17022,624641,edmundo sosa,Edmundo Sosa ,PHI,2B/3B/SS,hitter,2B/3B/SS,2B/3B/SS,245.000,273.000,,,0.733,-0.735,-1.467,-1.467,0.069,0.804,0.043,0.238,-0.467,0.447,Medium,STABLE,Stable,-1.892,67.000,,,,,76.956,0.340,,,,0.340,,21.500
27482,690987,robert hassell iii,Robert Hassell III ,WSN,OF,hitter,OF,OF,238.000,134.000,,,-5.026,-6.920,-1.894,-1.894,,,0.000,0.500,0.000,0.000,Low,STABLE,Stable,-1.894,,,,,,,,,,,,,
13361,571927,steven matz,Steven Matz ,TBR,SP,pitcher,SP,SP,,,134.000,104.000,1.090,0.165,-0.925,-0.925,-39.389,-39.554,0.000,0.230,-1.001,0.927,High,STABLE_SP,Stable,-1.926,,7.000,37.100,7.000,0.000,,,4.726,4.821,4.350,,0.342,24.400
19877,656484,tristan gray,Tristan Gray ,MIN,1B/2B/3B/SS,hitter,1B/2B/3B/SS,1B/2B/3B/SS,154.000,154.000,,,-2.167,-3.906,-1.739,-1.739,1.131,5.038,0.290,0.247,-0.485,0.480,Medium,STABLE,Stable,-1.934,72.000,,,,,86.210,0.300,,,,0.300,,37.000
19352,669221,sean murphy,Sean Murphy ,ATL,C/DH,hitter,C/DH,C/DH,383.000,182.000,,,2.940,1.000,-1.940,-1.940,-7.567,-8.567,0.000,0.500,0.000,0.000,Low,STABLE,Stable,-1.940,,,,,,,,,,,,,
17432,656546,jeff hoffman,Jeff Hoffman ,TOR,RP,pitcher,RP,RP,,,63.000,46.000,11.613,8.527,-3.086,-3.086,-0.147,-8.674,0.000,0.812,1.137,0.910,High,STABLE_RP,Stable,-1.949,,20.000,18.200,0.000,3.000,,,3.289,3.213,2.178,,,
31357,701675,nathan church,Nathan Church ,STL,OF,hitter,OF,OF,217.000,254.000,,,-5.056,-6.986,-1.930,-1.930,1.877,8.862,0.936,0.226,-0.963,0.880,High,STABLE,Stable,-1.957,132.000,,,,,97.447,0.309,,,,0.309,,23.000
35322,808975,hyeseong kim,Hyeseong Kim ,LAD,2B/SS/OF,hitter,2B/SS/OF,2B/SS/OF,77.000,103.000,,,-2.081,-3.634,-1.553,-1.553,1.686,5.319,0.392,0.169,-0.813,0.613,Medium,STABLE,Stable,-1.974,92.000,,,,,98.791,0.305,,,,0.305,,24.900
29868,696149,bubba chandler,Bubba Chandler ,PIT,SP,pitcher,SP,SP,,,149.000,103.000,5.698,4.927,-0.771,-0.771,-43.203,-48.130,0.000,0.191,-1.204,0.975,High,STABLE_SP,Stable,-1.975,,8.000,39.000,8.000,0.000,,,4.694,5.517,5.462,,0.341,23.100
18839,647304,josh naylor,Josh Naylor ,SEA,1B/DH,hitter,1B/DH,1B/DH,623.000,454.000,,,7.057,5.671,-1.386,-1.386,1.000,-4.671,0.000,0.351,-0.596,1.000,High,STABLE,Stable,-1.982,178.000,,,,,95.403,0.334,,,,0.334,,22.000
20375,669711,greg weissert,Greg Weissert ,BOS,RP,pitcher,RP,RP,,,65.000,42.000,0.011,-1.531,-1.542,-1.542,-5.654,-4.123,0.000,0.345,-0.467,0.755,High,STABLE_RP,Stable,-2.009,,18.000,15.100,0.000,0.000,,,4.066,5.324,3.307,,,
18577,663647,ke bryan hayes,Ke'Bryan Hayes ,CIN,3B,hitter,3B,3B,539.000,360.000,,,-8.617,-9.965,-1.348,-1.348,-22.546,-12.582,0.000,0.271,-0.673,0.733,Medium,STABLE,Stable,-2.021,110.000,,,,,10.070,0.304,,,,0.304,,19.600
21614,664728,kyle isbel,Kyle Isbel ,KCR,OF,hitter,OF,OF,490.000,365.000,,,-4.300,-6.229,-1.929,-1.929,4.491,10.720,0.978,0.136,-1.107,0.760,High,STABLE,Stable,-2.058,114.000,,,,,102.248,0.296,,,,0.296,,19.800
19926,663574,tony santillan,Tony Santillan ,CIN,RP,pitcher,RP,RP,,,70.000,50.000,2.127,1.615,-0.512,-0.512,-6.057,-7.672,0.000,0.044,-1.549,0.850,High,STABLE_RP,Stable,-2.061,,19.000,17.000,0.000,1.000,,,7.022,8.047,4.761,,,
29591,681297,colton cowser,Colton Cowser ,BAL,OF,hitter,OF,OF,504.000,270.000,,,8.364,7.213,-1.151,-1.151,-14.830,-22.043,0.000,0.107,-0.922,0.587,Medium,STABLE,Stable,-2.073,88.000,,,,,38.222,0.256,,,,0.256,,38.900
15816,642207,devin williams,Devin Williams ,NYM,RP,pitcher,RP,RP,,,64.000,47.000,17.384,14.487,-2.897,-2.897,-0.314,-14.801,0.000,0.811,0.822,0.660,Medium,RP_CLOSER,Closer Value,-2.075,,16.000,13.200,0.000,5.000,,,3.009,2.375,2.760,,,
23800,678009,parker meadows,Parker Meadows ,DET,OF,hitter,OF,OF,448.000,159.000,,,0.479,-1.607,-2.086,-2.086,-0.774,0.833,0.000,0.500,0.000,0.000,Low,STABLE,Stable,-2.086,,,,,,,,,,,,,
25961,681481,kerry carpenter,Kerry Carpenter ,DET,OF/DH,hitter,OF/DH,OF/DH,497.000,278.000,,,10.144,8.556,-1.588,-1.588,5.697,-2.859,0.000,0.340,-0.500,0.780,High,STABLE,Stable,-2.089,117.000,,,,,106.455,0.302,,,,0.302,,34.200
27931,690984,petey halpin,Petey Halpin ,CLE,OF,hitter,OF,OF,49.000,76.000,,,-4.158,-6.270,-2.112,-2.112,-6.409,-0.139,0.000,0.500,0.000,0.000,Low,STABLE,Stable,-2.112,,,,,,,,,,,,,
17232,660162,yoan moncada,Yoán Moncada ,LAA,3B,hitter,3B,3B,455.000,342.000,,,1.000,-0.003,-1.003,-1.003,-6.077,-6.074,0.000,0.155,-1.131,0.820,High,STABLE,Stable,-2.134,123.000,,,,,78.584,0.274,,,,0.274,,29.600
16162,605540,brandon woodruff,Brandon Woodruff ,MIL,SP,pitcher,SP,SP,,,149.000,79.000,6.555,3.757,-2.799,-2.799,12.379,8.622,0.776,0.461,-0.116,0.750,High,STABLE_SP,Stable,-2.138,,6.000,30.000,6.000,0.000,,,3.059,3.973,4.441,,0.280,22.800
30038,700246,carson williams,Carson Williams ,TBR,SS,hitter,SS,SS,469.000,254.000,,,0.442,-1.700,-2.142,-2.142,-5.181,-3.481,0.000,0.500,0.000,0.000,Low,STABLE,Stable,-2.142,,,,,,,,,,,,,
21646,665561,rafael marchan,Rafael Marchán ,PHI,C,hitter,C,C,141.000,108.000,,,-3.220,-4.650,-1.430,-1.430,-19.336,-14.687,0.000,0.022,-0.726,0.380,Medium,STABLE,Stable,-2.156,57.000,,,,,-33.586,0.180,,,,0.180,,16.300
20308,676694,jake meyers,Jake Meyers ,HOU,OF,hitter,OF,OF,469.000,224.000,,,-0.455,-2.616,-2.161,-2.161,-1.166,1.450,0.000,0.500,0.000,0.000,Low,STABLE,Stable,-2.161,,,,,,,,,,,,,
18401,660670,ronald acuna jr,Ronald Acuña Jr. ,ATL,OF/DH,hitter,OF,OF/DH,651.000,406.000,,,43.559,41.230,-2.329,-2.329,7.029,-34.201,0.000,0.539,0.158,1.000,High,STABLE,Stable,-2.172,152.000,,,,,112.529,0.380,,,,0.380,,28.200
25180,682177,daniel schneemann,Daniel Schneemann ,CLE,2B/3B/SS/OF,hitter,2B/3B/SS/OF,2B/3B/SS/OF,196.000,248.000,,,-2.724,-6.630,-3.905,-3.905,13.445,20.074,2.064,0.404,-0.331,0.860,High,STABLE,"Banked Production, Projection Skeptical",-2.172,129.000,,,,,128.637,0.349,,,,0.346,,32.400
27478,672275,patrick bailey,Patrick Bailey ,CLE,C,hitter,C,C,525.000,240.000,,,-8.756,-9.982,-1.226,-1.226,-21.041,-11.059,0.000,0.121,-0.950,0.627,Medium,STABLE,Stable,-2.176,94.000,,,,,10.588,0.276,,,,0.276,,27.300
21520,663687,hogan harris,Hogan Harris ,ATH,RP,pitcher,RP,RP,,,66.000,49.000,0.553,-0.279,-0.831,-0.831,0.051,0.330,0.040,0.152,-1.394,1.000,High,STABLE_RP,Stable,-2.186,,23.000,21.000,0.000,2.000,,,3.685,4.725,4.892,,,
27694,686993,justin sterner,Justin Sterner ,ATH,RP,pitcher,RP,RP,,,65.000,40.000,0.424,-2.573,-2.997,-2.997,-0.254,2.319,0.464,0.581,0.324,1.000,High,STABLE_RP,Stable,-2.209,,20.000,20.100,0.000,0.000,,,2.761,3.795,3.190,,,
24614,680767,victor vodnik,Victor Vodnik ,COL,RP,pitcher,RP,RP,,,64.000,47.000,4.131,3.257,-0.874,-0.874,-4.717,-7.974,0.000,0.083,-1.343,0.805,High,STABLE_RP,Stable,-2.217,,15.000,16.100,0.000,4.000,,,4.071,5.004,5.047,,,
26668,682829,elly de la cruz,Elly De La Cruz ,CIN,SS/DH,hitter,SS,SS/DH,672.000,494.000,,,33.881,31.182,-2.699,-2.699,31.253,0.071,0.014,0.616,0.465,1.000,High,STABLE,Stable,-2.220,191.000,,,,,141.214,0.373,,,,0.373,,29.900
20191,676477,garrett whitlock,Garrett Whitlock ,BOS,RP,pitcher,RP,RP,,,70.000,52.000,8.104,5.738,-2.366,-2.366,0.965,-4.773,0.000,0.541,0.133,0.805,High,STABLE_RP,Stable,-2.234,,16.000,16.100,0.000,0.000,,,3.927,3.351,3.136,,,
29524,669326,bryce teodosio,Bryce Teodosio ,LAA,OF,hitter,OF,OF,259.000,173.000,,,-9.026,-11.259,-2.234,-2.234,-5.099,6.160,0.000,0.500,0.000,0.000,Low,STABLE,Stable,-2.234,,,,,,,,,,,,,
22250,669302,logan gilbert,Logan Gilbert ,SEA,SP,pitcher,SP,SP,,,164.000,119.000,29.041,27.188,-1.853,-1.853,17.301,-9.887,0.000,0.403,-0.387,1.000,High,STABLE_SP,Stable,-2.240,,9.000,50.000,9.000,0.000,,,4.347,3.886,3.380,,0.330,29.400
19858,650859,luis rengifo,Luis Rengifo ,MIL,2B/3B/OF,hitter,2B/3B/OF,2B/3B/OF,441.000,300.000,,,-0.774,-2.052,-1.278,-1.278,-8.828,-6.777,0.000,0.216,-0.969,0.853,High,STABLE,Stable,-2.247,128.000,,,,,60.996,0.298,,,,0.298,,17.700
12304,605135,chris bassitt,Chris Bassitt ,BAL,SP,pitcher,SP,SP,,,175.000,122.000,-5.007,-6.088,-1.081,-1.081,-43.780,-37.691,0.000,0.181,-1.211,0.950,High,STABLE_SP,Stable,-2.292,,8.000,38.000,7.000,0.000,,,5.026,4.659,5.075,,0.351,22.200
21009,660844,leo rivas,Leo Rivas ,SEA,2B/3B/SS/DH,hitter,2B/SS,2B/3B/SS/DH,168.000,82.000,,,-2.073,-2.883,-0.810,-0.810,-15.363,-12.480,0.000,0.015,-1.488,0.767,High,STABLE,Stable,-2.297,115.000,,,,,42.767,0.238,,,,0.238,,24.100
27914,694037,daniel palencia,Daniel Palencia ,CHC,RP,pitcher,RP,RP,,,67.000,48.000,16.068,13.749,-2.319,-2.319,-3.904,-17.654,0.000,0.500,0.000,0.000,Low,STABLE_RP,Stable,-2.319,,,,,,,,,,,,,
13799,621381,matt strahm,Matt Strahm ,KCR,RP,pitcher,RP,RP,,,66.000,48.000,1.937,0.128,-1.809,-1.809,-1.407,-1.535,0.000,0.325,-0.531,0.760,High,STABLE_RP,Stable,-2.341,,16.000,15.200,0.000,0.000,,,2.694,4.894,4.557,,,
15551,643410,mark leiter jr,Mark Leiter Jr. ,ATH,RP,pitcher,RP,RP,,,64.000,43.000,1.593,-0.195,-1.789,-1.789,-3.349,-3.154,0.000,0.317,-0.592,0.810,High,STABLE_RP,Stable,-2.381,,19.000,16.200,0.000,3.000,,,5.266,3.766,3.724,,,
13145,605137,josh bell,Josh Bell ,MIN,1B/DH,hitter,1B/DH,1B/DH,574.000,442.000,,,1.271,-0.121,-1.392,-1.392,-9.502,-9.381,0.000,0.250,-0.999,1.000,High,STABLE,Stable,-2.390,166.000,,,,,70.215,0.308,,,,0.308,,27.300
24017,678606,jose a ferrer,Jose A. Ferrer ,SEA,RP,pitcher,RP,RP,,,70.000,49.000,11.149,8.218,-2.931,-2.931,1.717,-6.501,0.000,0.621,0.484,1.000,High,STABLE_RP,Stable,-2.447,,21.000,20.000,0.000,2.000,,,2.508,2.406,3.952,,,
31827,805673,zebby matthews,Zebby Matthews ,MIN,SP,pitcher,SP,SP,,,104.000,77.000,6.760,4.306,-2.454,-2.454,,,0.000,0.500,0.000,0.000,Low,STABLE,Stable,-2.454,,,,,,,,,,,,,
23968,678489,jorge barrosa,Jorge Barrosa ,ARI,OF,hitter,OF,OF,77.000,130.000,,,-4.607,-6.230,-1.623,-1.623,-3.841,2.389,0.168,0.069,-1.013,0.587,Medium,STABLE,Stable,-2.468,88.000,,,,,78.031,0.229,,,,0.229,,25.500
15541,643511,tyler rogers,Tyler Rogers ,TOR,RP,pitcher,RP,RP,,,74.000,53.000,6.014,3.278,-2.736,-2.736,2.090,-1.187,0.000,0.570,0.268,0.955,High,STABLE_RP,Stable,-2.469,,20.000,19.100,0.000,0.000,,,2.442,2.796,3.377,,,
21487,663568,stephen kolek,Stephen Kolek ,KCR,SP,pitcher,SP,SP,,,73.000,67.000,-3.539,-6.034,-2.495,-2.495,2.370,8.405,0.000,0.500,0.000,0.000,Low,STABLE,Stable,-2.495,,,,,,,,,,,,,
29633,694851,andrew hoffmann,Andrew Hoffmann ,ARI,RP,pitcher,RP,RP,,,58.000,31.000,-5.743,-8.239,-2.497,-2.497,-8.462,-0.223,0.000,0.500,0.000,0.000,Low,STABLE_RP,Stable,-2.497,,,,,,,,,,,,,
5517,543309,kyle higashioka,Kyle Higashioka ,TEX,C/DH,hitter,C/DH,C/DH,282.000,221.000,,,-3.683,-5.572,-1.890,-1.890,-8.627,-3.055,0.000,0.158,-0.638,0.467,Medium,STABLE,Stable,-2.528,70.000,,,,,55.563,0.270,,,,0.270,,31.500
15112,641857,ryan mcmahon,Ryan McMahon ,NYY,3B,hitter,3B,3B,490.000,306.000,,,-5.566,-7.154,-1.588,-1.588,-9.453,-2.299,0.000,0.214,-0.946,0.827,High,STABLE,Stable,-2.534,124.000,,,,,65.986,0.277,,,,0.277,,31.600
22581,672386,alejandro kirk,Alejandro Kirk ,TOR,C/DH,hitter,C/DH,C/DH,495.000,269.000,,,12.194,9.658,-2.536,-2.536,-3.282,-12.940,0.000,0.500,0.000,0.000,Low,STABLE,Stable,-2.536,,,,,,,,,,,,,
12857,542888,shawn armstrong,Shawn Armstrong ,CLE,RP,pitcher,RP,RP,,,68.000,44.000,4.535,1.983,-2.551,-2.551,-4.147,-6.130,0.000,0.500,0.000,0.000,Low,STABLE_RP,Stable,-2.551,,,,,,,,,,,,,
33541,686611,dylan crews,Dylan Crews ,WSN,OF,hitter,OF,OF,469.000,309.000,,,1.473,-1.085,-2.558,-2.558,,,0.000,0.500,0.000,0.000,Low,STABLE,Stable,-2.558,,,,,,,,,,,,,
15223,624428,adam frazier,Adam Frazier ,LAA,2B/3B/OF/DH,hitter,2B/3B/OF/DH,2B/3B/OF/DH,259.000,204.000,,,-7.065,-9.488,-2.423,-2.423,2.217,11.705,0.665,0.067,-0.819,0.473,Medium,STABLE,Stable,-2.577,71.000,,,,,102.133,0.238,,,,0.238,,23.700
25782,686780,pedro pages,Pedro Pagés ,STL,C,hitter,C,C,358.000,256.000,,,-5.259,-6.697,-1.438,-1.438,-6.659,0.038,0.003,0.066,-1.156,0.667,Medium,STABLE,Stable,-2.591,100.000,,,,,68.549,0.262,,,,0.262,,26.600
27815,676059,jordan westburg,Jordan Westburg ,BAL,2B/3B/DH,hitter,2B/3B/DH,2B/3B/DH,427.000,178.000,,,8.358,5.686,-2.672,-2.672,,,0.000,0.500,0.000,0.000,Low,STABLE,Stable,-2.672,,,,,,,,,,,,,
20997,660825,eduard bazardo,Eduard Bazardo ,SEA,RP,pitcher,RP,RP,,,68.000,48.000,4.655,2.713,-1.942,-1.942,1.563,-1.150,0.000,0.313,-0.747,1.000,High,STABLE_RP,Stable,-2.689,,22.000,20.100,0.000,0.000,,,4.221,3.254,4.342,,,
24586,680694,kyle bradish,Kyle Bradish ,BAL,SP,pitcher,SP,SP,,,145.000,106.000,17.473,15.153,-2.320,-2.320,14.265,-0.887,0.000,0.406,-0.377,1.000,High,STABLE_SP,Stable,-2.697,,9.000,47.000,9.000,0.000,,,3.917,3.936,3.809,,0.314,26.800
18138,664854,ryan helsley,Ryan Helsley ,BAL,RP,pitcher,RP,RP,,,64.000,36.000,11.733,9.008,-2.725,-2.725,1.038,-7.970,0.000,0.500,0.000,0.000,Low,STABLE_RP,Stable,-2.725,,,,,,,,,,,,,
31441,691740,daniel susac,Daniel Susac ,SFG,C,hitter,C,C,77.000,193.000,,,-3.596,-6.333,-2.737,-2.737,5.573,11.906,0.000,0.500,0.000,0.000,Low,STABLE,Stable,-2.737,,,,,,,,,,,,,
15009,640448,kyle finnegan,Kyle Finnegan ,DET,RP,pitcher,RP,RP,,,64.000,47.000,2.118,0.797,-1.321,-1.321,-0.799,-1.596,0.000,0.145,-1.419,1.000,High,STABLE_RP,Stable,-2.740,,20.000,20.200,0.000,1.000,,,3.815,4.558,5.357,,,
19569,670280,david bednar,David Bednar ,NYY,RP,pitcher,RP,RP,,,65.000,48.000,16.034,12.121,-3.913,-3.913,3.947,-8.173,0.000,0.823,1.163,0.900,High,RP_CLOSER,Closer Value,-2.750,,18.000,18.000,0.000,10.000,,,2.392,2.384,2.755,,,
25643,686452,drew millas,Drew Millas ,WSN,C,hitter,C,C,154.000,183.000,,,-2.506,-4.380,-1.874,-1.874,-10.548,-6.169,0.000,0.041,-0.882,0.480,Medium,STABLE,Stable,-2.756,72.000,,,,,45.086,0.242,,,,0.242,,22.800
27490,693304,nick gonzales,Nick Gonzales ,PIT,2B/3B/SS,hitter,2B/SS,2B/3B/SS,434.000,381.000,,,0.549,-2.996,-3.546,-3.546,8.729,11.725,1.407,0.343,-0.628,1.000,High,STABLE,Stable,-2.767,158.000,,,,,115.221,0.340,,,,0.340,,23.700
23401,676609,jose caballero,José Caballero ,NYY,2B/3B/SS/OF,hitter,2B/3B/SS/OF,2B/3B/SS/OF,308.000,235.000,,,0.822,-1.285,-2.108,-2.108,6.062,7.347,0.864,0.110,-1.528,0.980,High,STABLE,Stable,-2.772,147.000,,,,,104.635,0.280,,,,0.281,,27.700
26121,682626,francisco alvarez,Francisco Alvarez ,NYM,C/DH,hitter,C,C/DH,438.000,191.000,,,8.631,6.006,-2.625,-2.625,1.425,-4.582,0.000,0.457,-0.148,0.853,High,STABLE,Stable,-2.773,128.000,,,,,105.577,0.343,,,,0.343,,28.500
13897,623168,tyler heineman,Tyler Heineman ,TOR,C,hitter,C,C,154.000,122.000,,,-5.234,-7.148,-1.914,-1.914,-17.414,-10.266,0.000,0.000,-0.867,0.433,Medium,STABLE,Stable,-2.781,65.000,,,,,-0.169,0.208,,,,0.208,,22.000
11156,518876,merrill kelly,Merrill Kelly ,ARI,SP,pitcher,SP,SP,,,170.000,119.000,-2.821,-5.603,-2.782,-2.782,-3.691,1.912,0.000,0.500,0.000,0.000,Low,STABLE,Stable,-2.782,,,,,,,,,,,,,
33825,808967,yoshinobu yamamoto,Yoshinobu Yamamoto ,LAD,SP,pitcher,SP,SP,,,155.000,114.000,26.584,23.900,-2.684,-2.684,19.199,-4.701,0.000,0.472,-0.110,1.000,High,STABLE_SP,Stable,-2.794,,8.000,50.000,8.000,0.000,,,4.036,3.926,3.364,,0.317,30.100
27570,669371,cole henry,Cole Henry ,WSN,RP,pitcher,RP,RP,,,64.000,47.000,-0.187,-3.007,-2.820,-2.820,-5.741,-2.734,0.000,0.500,0.000,0.000,Low,STABLE_RP,Stable,-2.820,,,,,,,,,,,,,
26202,663968,jake mangum,Jake Mangum ,PIT,OF,hitter,OF,OF,371.000,221.000,,,-4.843,-6.996,-2.154,-2.154,-1.979,5.018,0.329,0.042,-1.003,0.547,Medium,STABLE,Stable,-2.827,82.000,,,,,77.441,0.285,,,,0.285,,23.500
25327,682842,abner uribe,Abner Uribe ,MIL,RP,pitcher,RP,RP,,,72.000,53.000,17.066,14.428,-2.638,-2.638,0.773,-13.654,0.000,0.440,-0.192,0.805,High,STABLE_RP,Stable,-2.830,,18.000,16.100,0.000,4.000,,,3.656,3.719,3.589,,,
31545,687551,drew gilbert,Drew Gilbert ,SFG,OF,hitter,OF,OF,70.000,201.000,,,-2.943,-4.961,-2.018,-2.018,-4.315,0.645,0.040,0.066,-0.891,0.513,Medium,STABLE,Stable,-2.870,77.000,,,,,75.532,0.263,,,,0.263,,25.800
29976,691783,jordan lawlar,Jordan Lawlar ,ARI,2B/3B/OF/DH,hitter,2B/3B/DH,2B/3B/OF/DH,518.000,239.000,,,4.133,1.237,-2.896,-2.896,3.359,2.122,0.000,0.500,0.000,0.000,Low,STABLE,Stable,-2.896,,,,,,,,,,,,,
31760,702275,jr ritchie,JR Ritchie ,ATL,SP,pitcher,SP,SP,,,37.000,74.000,-1.886,-4.820,-2.934,-2.934,3.020,7.840,0.000,0.500,0.000,0.000,Low,STABLE,Stable,-2.934,,,,,,,,,,,,,
13510,608070,jose ramirez,José Ramírez ,CLE,3B/DH,hitter,3B/DH,3B/DH,679.000,490.000,,,24.112,21.120,-2.992,-2.992,11.908,-9.212,0.000,0.514,0.058,1.000,High,STABLE,Stable,-2.934,197.000,,,,,100.735,0.370,,,,0.370,,16.900
17897,664076,garrett cleavinger,Garrett Cleavinger ,TBR,RP,pitcher,RP,RP,,,65.000,48.000,8.414,5.458,-2.955,-2.955,-1.063,-6.522,0.000,0.500,0.000,0.000,Low,STABLE_RP,Stable,-2.955,,,,,,,,,,,,,
19574,668941,jojo romero,JoJo Romero ,STL,RP,pitcher,RP,RP,,,64.000,47.000,4.500,2.551,-1.950,-1.950,2.826,0.275,0.033,0.228,-1.089,1.000,High,STABLE_RP,Stable,-3.005,,20.000,20.100,0.000,0.000,,,4.596,4.434,3.898,,,
20629,663969,tyler phillips,Tyler Phillips ,MIA,RP,pitcher,RP,RP,,,68.000,50.000,1.000,-1.904,-2.904,-2.904,1.989,3.893,0.467,0.357,-0.572,1.000,High,STABLE_RP,Stable,-3.009,,13.000,25.000,0.000,2.000,,,3.790,3.306,4.191,,,
27506,673490,ha seong kim,Ha-Seong Kim ,ATL,2B/SS,hitter,2B/SS,2B/SS,413.000,416.000,,,1.358,-1.651,-3.009,-3.009,-0.018,1.633,0.000,0.500,0.000,0.000,Low,STABLE,Stable,-3.009,,,,,,,,,,,,,
25479,686668,brenton doyle,Brenton Doyle ,COL,OF,hitter,OF,OF,595.000,391.000,,,2.713,1.005,-1.708,-1.708,-9.609,-10.614,0.000,0.049,-1.322,0.733,Medium,STABLE,Stable,-3.030,110.000,,,,,40.689,0.244,,,,0.244,,31.400
27468,672282,reid detmers,Reid Detmers ,LAA,SP,pitcher,SP,SP,,,149.000,113.000,14.396,11.195,-3.201,-3.201,6.498,-4.697,0.000,0.542,0.168,1.000,High,STABLE_SP,Stable,-3.033,,9.000,49.100,9.000,0.000,,,3.204,3.289,3.858,,0.286,26.200
18123,664770,nathan lukes,Nathan Lukes ,TOR,OF,hitter,OF,OF,294.000,170.000,,,-1.961,-4.399,-2.439,-2.439,-4.684,-0.285,0.000,0.093,-0.608,0.373,Medium,STABLE,Stable,-3.047,56.000,,,,,71.637,0.281,,,,0.281,,13.800
25942,677053,andrew nardi,Andrew Nardi ,MIA,RP,pitcher,RP,RP,,,60.000,41.000,1.533,-0.133,-1.666,-1.666,-2.736,-2.603,0.000,0.041,-1.395,0.760,High,STABLE_RP,Stable,-3.061,,18.000,15.200,0.000,0.000,,,6.110,4.702,4.836,,,
29858,672016,denzel clarke,Denzel Clarke ,ATH,OF,hitter,OF,OF,476.000,197.000,,,1.959,-0.548,-2.507,-2.507,-11.633,-11.085,0.000,0.142,-0.572,0.400,Medium,STABLE,Stable,-3.079,60.000,,,,,16.484,0.193,,,,0.193,,35.800
15873,640455,sean manaea,Sean Manaea ,NYM,SP,pitcher,SP,SP,,,128.000,102.000,6.390,4.034,-2.356,-2.356,-4.198,-8.232,0.000,0.181,-0.737,0.578,Medium,STABLE,Stable,-3.093,,9.000,23.100,0.000,0.000,,,5.293,4.349,4.424,,,
7802,500743,miguel rojas,Miguel Rojas ,LAD,2B/3B/SS,hitter,2B/3B/SS,2B/3B/SS,161.000,165.000,,,-4.612,-7.698,-3.086,-3.086,-0.557,7.141,0.400,0.254,-0.460,0.467,Medium,STABLE,Stable,-3.146,70.000,,,,,87.399,0.314,,,,0.314,,19.200
16556,645277,ozzie albies,Ozzie Albies ,ATL,2B,hitter,2B,2B,630.000,473.000,,,9.293,5.300,-3.992,-3.992,19.974,14.673,1.761,0.269,-0.925,1.000,High,STABLE,Stable,-3.156,184.000,,,,,133.602,0.300,,,,0.300,,23.700
